4; 5; 2011; 0;00;00;0;
4; 5; 2011; 0;15;00;0;
4; 5; 2011; 0;30;00;0;
4; 5; 2011; 0;45;00;0;
4; 5; 2011; 1;00;00;0;
4; 5; 2011; 1;15;00;0;
4; 5; 2011; 1;30;00;0;
4; 5; 2011; 1;45;00;0;
4; 5; 2011; 2;00;00;0;
4; 5; 2011; 2;15;00;0;
4; 5; 2011; 2;30;00;0;
4; 5; 2011; 2;45;00;0;
4; 5; 2011; 3;00;00;0;
4; 5; 2011; 3;15;00;0;
4; 5; 2011; 3;30;00;0;
4; 5; 2011; 3;45;00;0;
4; 5; 2011; 4;00;00;0;
4; 5; 2011; 4;15;00;0;
4; 5; 2011; 4;30;00;0;
4; 5; 2011; 4;45;00;0;
4; 5; 2011; 5;00;00;0;
4; 5; 2011; 5;15;00;0;
4; 5; 2011; 5;30;00;-0.127362339;
4; 5; 2011; 5;45;00;0.1445710881;
4; 5; 2011; 6;00;00;5.432890503;
4; 5; 2011; 6;15;00;11.79435235;
4; 5; 2011; 6;30;00;17.37163414;
4; 5; 2011; 6;45;00;25.54268627;
4; 5; 2011; 7;00;00;31.45000966;
4; 5; 2011; 7;15;00;37.11709277;
4; 5; 2011; 7;30;00;42.71827378;
4; 5; 2011; 7;45;00;65.4442184;
4; 5; 2011; 8;00;00;98.98364987;
4; 5; 2011; 8;15;00;140.3628326;
4; 5; 2011; 8;30;00;214.3424269;
4; 5; 2011; 8;45;00;223.7202147;
4; 5; 2011; 9;00;00;90.79766232;
4; 5; 2011; 9;15;00;450.9793355;
4; 5; 2011; 9;30;00;640.6317513;
4; 5; 2011; 9;45;00;690.3481851;
4; 5; 2011; 10;00;00;706.6263726;
4; 5; 2011; 10;15;00;743.4437468;
4; 5; 2011; 10;30;00;766.9520079;
4; 5; 2011; 10;45;00;789.2991013;
4; 5; 2011; 11;00;00;804.1355566;
4; 5; 2011; 11;15;00;818.1678994;
4; 5; 2011; 11;30;00;831.2133428;
4; 5; 2011; 11;45;00;837.3999018;
4; 5; 2011; 12;00;00;843.8943414;
4; 5; 2011; 12;15;00;847.7537208;
4; 5; 2011; 12;30;00;844.2180078;
4; 5; 2011; 12;45;00;832.4369821;
4; 5; 2011; 13;00;00;831.3412274;
4; 5; 2011; 13;15;00;812.7971722;
4; 5; 2011; 13;30;00;804.1875626;
4; 5; 2011; 13;45;00;725.7660804;
4; 5; 2011; 14;00;00;732.2936876;
4; 5; 2011; 14;15;00;678.5080185;
4; 5; 2011; 14;30;00;616.9733913;
4; 5; 2011; 14;45;00;596.9697319;
4; 5; 2011; 15;00;00;575.1665416;
4; 5; 2011; 15;15;00;577.9028793;
4; 5; 2011; 15;30;00;572.5567722;
4; 5; 2011; 15;45;00;558.0104024;
4; 5; 2011; 16;00;00;477.2438299;
4; 5; 2011; 16;15;00;330.6328833;
4; 5; 2011; 16;30;00;334.999619;
4; 5; 2011; 16;45;00;321.9177697;
4; 5; 2011; 17;00;00;280.8359858;
4; 5; 2011; 17;15;00;307.7639985;
4; 5; 2011; 17;30;00;259.6845764;
4; 5; 2011; 17;45;00;213.654193;
4; 5; 2011; 18;00;00;157.825275;
4; 5; 2011; 18;15;00;113.0399867;
4; 5; 2011; 18;30;00;78.58313835;
4; 5; 2011; 18;45;00;53.4598166;
4; 5; 2011; 19;00;00;38.26588342;
4; 5; 2011; 19;15;00;23.2640317;
4; 5; 2011; 19;30;00;9.251401396;
4; 5; 2011; 19;45;00;1.469646795;
4; 5; 2011; 20;00;00;-0.049658890;
4; 5; 2011; 20;15;00;0;
4; 5; 2011; 20;30;00;0;
4; 5; 2011; 20;45;00;0;
4; 5; 2011; 21;00;00;0;
4; 5; 2011; 21;15;00;0;
4; 5; 2011; 21;30;00;0;
4; 5; 2011; 21;45;00;0;
4; 5; 2011; 22;00;00;0;
4; 5; 2011; 22;15;00;0;
4; 5; 2011; 22;30;00;0;
4; 5; 2011; 22;45;00;0;
4; 5; 2011; 23;00;00;0;
4; 5; 2011; 23;15;00;0;
4; 5; 2011; 23;30;00;0;
4; 5; 2011; 23;45;00;0;
5; 5; 2011; 0;00;00;0;
5; 5; 2011; 0;15;00;0;
5; 5; 2011; 0;30;00;0;
5; 5; 2011; 0;45;00;0;
5; 5; 2011; 1;00;00;0;
5; 5; 2011; 1;15;00;0;
5; 5; 2011; 1;30;00;0;
5; 5; 2011; 1;45;00;0;
5; 5; 2011; 2;00;00;0;
5; 5; 2011; 2;15;00;0;
5; 5; 2011; 2;30;00;0;
5; 5; 2011; 2;45;00;0;
5; 5; 2011; 3;00;00;0;
5; 5; 2011; 3;15;00;0;
5; 5; 2011; 3;30;00;0;
5; 5; 2011; 3;45;00;0;
5; 5; 2011; 4;00;00;0;
5; 5; 2011; 4;15;00;0;
5; 5; 2011; 4;30;00;0;
5; 5; 2011; 4;45;00;0;
5; 5; 2011; 5;00;00;-0.328226781;
5; 5; 2011; 5;15;00;3.456680212;
5; 5; 2011; 5;30;00;10.6580603;
5; 5; 2011; 5;45;00;16.98184002;
5; 5; 2011; 6;00;00;23.73091806;
5; 5; 2011; 6;15;00;38.14070028;
5; 5; 2011; 6;30;00;65.17537639;
5; 5; 2011; 6;45;00;102.8568504;
5; 5; 2011; 7;00;00;150.0111256;
5; 5; 2011; 7;15;00;202.2269864;
5; 5; 2011; 7;30;00;257.7953366;
5; 5; 2011; 7;45;00;312.1123613;
5; 5; 2011; 8;00;00;363.7659851;
5; 5; 2011; 8;15;00;417.1738424;
5; 5; 2011; 8;30;00;464.363595;
5; 5; 2011; 8;45;00;501.1385775;
5; 5; 2011; 9;00;00;542.2430532;
5; 5; 2011; 9;15;00;584.5424874;
5; 5; 2011; 9;30;00;623.4161092;
5; 5; 2011; 9;45;00;660.4572814;
5; 5; 2011; 10;00;00;686.259303;
5; 5; 2011; 10;15;00;705.8349417;
5; 5; 2011; 10;30;00;725.9264857;
5; 5; 2011; 10;45;00;736.7014629;
5; 5; 2011; 11;00;00;568.5586512;
5; 5; 2011; 11;15;00;786.5545415;
5; 5; 2011; 11;30;00;827.1762084;
5; 5; 2011; 11;45;00;753.3960515;
5; 5; 2011; 12;00;00;203.3166043;
5; 5; 2011; 12;15;00;83.78398187;
5; 5; 2011; 12;30;00;381.9707748;
5; 5; 2011; 12;45;00;436.2482268;
5; 5; 2011; 13;00;00;411.0531459;
5; 5; 2011; 13;15;00;575.7589988;
5; 5; 2011; 13;30;00;658.725946;
5; 5; 2011; 13;45;00;765.0347798;
5; 5; 2011; 14;00;00;644.7675054;
5; 5; 2011; 14;15;00;418.6708144;
5; 5; 2011; 14;30;00;479.8170356;
5; 5; 2011; 14;45;00;617.6453343;
5; 5; 2011; 15;00;00;513.0717783;
5; 5; 2011; 15;15;00;537.4105187;
5; 5; 2011; 15;30;00;646.6148182;
5; 5; 2011; 15;45;00;578.1733532;
5; 5; 2011; 16;00;00;373.4337218;
5; 5; 2011; 16;15;00;293.2472316;
5; 5; 2011; 16;30;00;430.0573224;
5; 5; 2011; 16;45;00;371.3239699;
5; 5; 2011; 17;00;00;312.1169791;
5; 5; 2011; 17;15;00;252.8064267;
5; 5; 2011; 17;30;00;199.9427785;
5; 5; 2011; 17;45;00;150.8799853;
5; 5; 2011; 18;00;00;101.7337673;
5; 5; 2011; 18;15;00;60.27867287;
5; 5; 2011; 18;30;00;36.61545384;
5; 5; 2011; 18;45;00;23.69205135;
5; 5; 2011; 19;00;00;16.2829428;
5; 5; 2011; 19;15;00;9.206051903;
5; 5; 2011; 19;30;00;2.419035021;
5; 5; 2011; 19;45;00;-0.322852901;
5; 5; 2011; 20;00;00;0;
5; 5; 2011; 20;15;00;0;
5; 5; 2011; 20;30;00;0;
5; 5; 2011; 20;45;00;0;
5; 5; 2011; 21;00;00;0;
5; 5; 2011; 21;15;00;0;
5; 5; 2011; 21;30;00;0;
5; 5; 2011; 21;45;00;0;
5; 5; 2011; 22;00;00;0;
5; 5; 2011; 22;15;00;0;
5; 5; 2011; 22;30;00;0;
5; 5; 2011; 22;45;00;0;
5; 5; 2011; 23;00;00;0;
5; 5; 2011; 23;15;00;0;
5; 5; 2011; 23;30;00;0;
5; 5; 2011; 23;45;00;0;
6; 5; 2011; 0;00;00;0;
6; 5; 2011; 0;15;00;0;
6; 5; 2011; 0;30;00;0;
6; 5; 2011; 0;45;00;0;
6; 5; 2011; 1;00;00;0;
6; 5; 2011; 1;15;00;0;
6; 5; 2011; 1;30;00;0;
6; 5; 2011; 1;45;00;0;
6; 5; 2011; 2;00;00;0;
6; 5; 2011; 2;15;00;0;
6; 5; 2011; 2;30;00;0;
6; 5; 2011; 2;45;00;0;
6; 5; 2011; 3;00;00;0;
6; 5; 2011; 3;15;00;0;
6; 5; 2011; 3;30;00;0;
6; 5; 2011; 3;45;00;0;
6; 5; 2011; 4;00;00;0;
6; 5; 2011; 4;15;00;0;
6; 5; 2011; 4;30;00;0;
6; 5; 2011; 4;45;00;0;
6; 5; 2011; 5;00;00;-0.155537791;
6; 5; 2011; 5;15;00;3.615139763;
6; 5; 2011; 5;30;00;12.22680792;
6; 5; 2011; 5;45;00;21.47702063;
6; 5; 2011; 6;00;00;32.26631927;
6; 5; 2011; 6;15;00;50.73516038;
6; 5; 2011; 6;30;00;73.95465578;
6; 5; 2011; 6;45;00;107.4116867;
6; 5; 2011; 7;00;00;149.6565071;
6; 5; 2011; 7;15;00;195.0478015;
6; 5; 2011; 7;30;00;247.1070602;
6; 5; 2011; 7;45;00;299.1376101;
6; 5; 2011; 8;00;00;352.3948596;
6; 5; 2011; 8;15;00;401.9288237;
6; 5; 2011; 8;30;00;448.8471989;
6; 5; 2011; 8;45;00;494.0114323;
6; 5; 2011; 9;00;00;528.5723139;
6; 5; 2011; 9;15;00;569.8062928;
6; 5; 2011; 9;30;00;601.5714067;
6; 5; 2011; 9;45;00;640.0017834;
6; 5; 2011; 10;00;00;666.0252532;
6; 5; 2011; 10;15;00;692.9431474;
6; 5; 2011; 10;30;00;715.3346643;
6; 5; 2011; 10;45;00;736.7190284;
6; 5; 2011; 11;00;00;764.0429977;
6; 5; 2011; 11;15;00;778.6696864;
6; 5; 2011; 11;30;00;681.8518996;
6; 5; 2011; 11;45;00;425.2205692;
6; 5; 2011; 12;00;00;571.8700414;
6; 5; 2011; 12;15;00;834.6565901;
6; 5; 2011; 12;30;00;817.4993603;
6; 5; 2011; 12;45;00;751.5771961;
6; 5; 2011; 13;00;00;702.9864781;
6; 5; 2011; 13;15;00;781.9353002;
6; 5; 2011; 13;30;00;764.7913563;
6; 5; 2011; 13;45;00;662.8065843;
6; 5; 2011; 14;00;00;707.8495423;
6; 5; 2011; 14;15;00;539.1525762;
6; 5; 2011; 14;30;00;535.6343636;
6; 5; 2011; 14;45;00;342.9638546;
6; 5; 2011; 15;00;00;374.6535793;
6; 5; 2011; 15;15;00;455.3388412;
6; 5; 2011; 15;30;00;347.4899087;
6; 5; 2011; 15;45;00;362.7900144;
6; 5; 2011; 16;00;00;356.4685672;
6; 5; 2011; 16;15;00;198.6235593;
6; 5; 2011; 16;30;00;200.9621591;
6; 5; 2011; 16;45;00;156.3998718;
6; 5; 2011; 17;00;00;138.3080699;
6; 5; 2011; 17;15;00;193.8336019;
6; 5; 2011; 17;30;00;140.6087504;
6; 5; 2011; 17;45;00;134.1237204;
6; 5; 2011; 18;00;00;78.34222256;
6; 5; 2011; 18;15;00;58.67615301;
6; 5; 2011; 18;30;00;40.98165292;
6; 5; 2011; 18;45;00;37.82198549;
6; 5; 2011; 19;00;00;26.53620204;
6; 5; 2011; 19;15;00;12.64657163;
6; 5; 2011; 19;30;00;3.755143804;
6; 5; 2011; 19;45;00;-0.407839344;
6; 5; 2011; 20;00;00;0;
6; 5; 2011; 20;15;00;0;
6; 5; 2011; 20;30;00;0;
6; 5; 2011; 20;45;00;0;
6; 5; 2011; 21;00;00;0;
6; 5; 2011; 21;15;00;0;
6; 5; 2011; 21;30;00;0;
6; 5; 2011; 21;45;00;0;
6; 5; 2011; 22;00;00;0;
6; 5; 2011; 22;15;00;0;
6; 5; 2011; 22;30;00;0;
6; 5; 2011; 22;45;00;0;
6; 5; 2011; 23;00;00;0;
6; 5; 2011; 23;15;00;0;
6; 5; 2011; 23;30;00;0;
6; 5; 2011; 23;45;00;0;
7; 5; 2011; 0;00;00;0;
7; 5; 2011; 0;15;00;0;
7; 5; 2011; 0;30;00;0;
7; 5; 2011; 0;45;00;0;
7; 5; 2011; 1;00;00;0;
7; 5; 2011; 1;15;00;0;
7; 5; 2011; 1;30;00;0;
7; 5; 2011; 1;45;00;0;
7; 5; 2011; 2;00;00;0;
7; 5; 2011; 2;15;00;0;
7; 5; 2011; 2;30;00;0;
7; 5; 2011; 2;45;00;0;
7; 5; 2011; 3;00;00;0;
7; 5; 2011; 3;15;00;0;
7; 5; 2011; 3;30;00;0;
7; 5; 2011; 3;45;00;0;
7; 5; 2011; 4;00;00;0;
7; 5; 2011; 4;15;00;0;
7; 5; 2011; 4;30;00;0;
7; 5; 2011; 4;45;00;0;
7; 5; 2011; 5;00;00;0.4305044828;
7; 5; 2011; 5;15;00;9.672053932;
7; 5; 2011; 5;30;00;14.46901518;
7; 5; 2011; 5;45;00;21.28348973;
7; 5; 2011; 6;00;00;31.7265268;
7; 5; 2011; 6;15;00;52.23997691;
7; 5; 2011; 6;30;00;55.23826188;
7; 5; 2011; 6;45;00;64.89888988;
7; 5; 2011; 7;00;00;76.07235528;
7; 5; 2011; 7;15;00;126.4924484;
7; 5; 2011; 7;30;00;205.5103423;
7; 5; 2011; 7;45;00;300.1339735;
7; 5; 2011; 8;00;00;305.0883323;
7; 5; 2011; 8;15;00;142.7734881;
7; 5; 2011; 8;30;00;171.5108147;
7; 5; 2011; 8;45;00;287.9993483;
7; 5; 2011; 9;00;00;36.01470253;
7; 5; 2011; 9;15;00;255.6847169;
7; 5; 2011; 9;30;00;482.5675624;
7; 5; 2011; 9;45;00;661.7980666;
7; 5; 2011; 10;00;00;423.0970257;
7; 5; 2011; 10;15;00;491.0124719;
7; 5; 2011; 10;30;00;740.072435;
7; 5; 2011; 10;45;00;746.6870366;
7; 5; 2011; 11;00;00;606.4326034;
7; 5; 2011; 11;15;00;615.8504246;
7; 5; 2011; 11;30;00;436.4991799;
7; 5; 2011; 11;45;00;317.3180938;
7; 5; 2011; 12;00;00;431.1802179;
7; 5; 2011; 12;15;00;188.2927534;
7; 5; 2011; 12;30;00;371.3192685;
7; 5; 2011; 12;45;00;351.0316231;
7; 5; 2011; 13;00;00;271.5421196;
7; 5; 2011; 13;15;00;316.0405625;
7; 5; 2011; 13;30;00;469.8333756;
7; 5; 2011; 13;45;00;260.5751104;
7; 5; 2011; 14;00;00;488.5473688;
7; 5; 2011; 14;15;00;280.1345959;
7; 5; 2011; 14;30;00;185.3412384;
7; 5; 2011; 14;45;00;76.25901868;
7; 5; 2011; 15;00;00;101.8415183;
7; 5; 2011; 15;15;00;102.7588177;
7; 5; 2011; 15;30;00;73.92633223;
7; 5; 2011; 15;45;00;132.7362475;
7; 5; 2011; 16;00;00;136.7850114;
7; 5; 2011; 16;15;00;120.4976384;
7; 5; 2011; 16;30;00;117.2280145;
7; 5; 2011; 16;45;00;101.5681982;
7; 5; 2011; 17;00;00;88.61599259;
7; 5; 2011; 17;15;00;71.70976492;
7; 5; 2011; 17;30;00;112.8972589;
7; 5; 2011; 17;45;00;95.48847208;
7; 5; 2011; 18;00;00;78.75744094;
7; 5; 2011; 18;15;00;57.75631314;
7; 5; 2011; 18;30;00;24.77318151;
7; 5; 2011; 18;45;00;14.25264504;
7; 5; 2011; 19;00;00;4.225196763;
7; 5; 2011; 19;15;00;-0.340459893;
7; 5; 2011; 19;30;00;-0.123369784;
7; 5; 2011; 19;45;00;0;
7; 5; 2011; 20;00;00;0;
7; 5; 2011; 20;15;00;0;
7; 5; 2011; 20;30;00;0;
7; 5; 2011; 20;45;00;0;
7; 5; 2011; 21;00;00;0;
7; 5; 2011; 21;15;00;0;
7; 5; 2011; 21;30;00;0;
7; 5; 2011; 21;45;00;0;
7; 5; 2011; 22;00;00;0;
7; 5; 2011; 22;15;00;0;
7; 5; 2011; 22;30;00;0;
7; 5; 2011; 22;45;00;0;
7; 5; 2011; 23;00;00;0;
7; 5; 2011; 23;15;00;0;
7; 5; 2011; 23;30;00;0;
7; 5; 2011; 23;45;00;0;
8; 5; 2011; 0;00;00;0;
8; 5; 2011; 0;15;00;0;
8; 5; 2011; 0;30;00;0;
8; 5; 2011; 0;45;00;0;
8; 5; 2011; 1;00;00;0;
8; 5; 2011; 1;15;00;0;
8; 5; 2011; 1;30;00;0;
8; 5; 2011; 1;45;00;0;
8; 5; 2011; 2;00;00;0;
8; 5; 2011; 2;15;00;0;
8; 5; 2011; 2;30;00;0;
8; 5; 2011; 2;45;00;0;
8; 5; 2011; 3;00;00;0;
8; 5; 2011; 3;15;00;0;
8; 5; 2011; 3;30;00;0;
8; 5; 2011; 3;45;00;0;
8; 5; 2011; 4;00;00;0;
8; 5; 2011; 4;15;00;0;
8; 5; 2011; 4;30;00;0;
8; 5; 2011; 4;45;00;0;
8; 5; 2011; 5;00;00;0;
8; 5; 2011; 5;15;00;0.0281761992;
8; 5; 2011; 5;30;00;4.033951626;
8; 5; 2011; 5;45;00;9.954915429;
8; 5; 2011; 6;00;00;14.09343542;
8; 5; 2011; 6;15;00;9.642639292;
8; 5; 2011; 6;30;00;18.42947998;
8; 5; 2011; 6;45;00;35.17044908;
8; 5; 2011; 7;00;00;67.98565706;
8; 5; 2011; 7;15;00;146.2118276;
8; 5; 2011; 7;30;00;299.2991307;
8; 5; 2011; 7;45;00;392.4002266;
8; 5; 2011; 8;00;00;378.8933054;
8; 5; 2011; 8;15;00;358.2904532;
8; 5; 2011; 8;30;00;490.3051228;
8; 5; 2011; 8;45;00;472.7098374;
8; 5; 2011; 9;00;00;477.4339396;
8; 5; 2011; 9;15;00;607.308575;
8; 5; 2011; 9;30;00;626.2301777;
8; 5; 2011; 9;45;00;639.7008016;
8; 5; 2011; 10;00;00;666.7338192;
8; 5; 2011; 10;15;00;710.9446727;
8; 5; 2011; 10;30;00;728.3670149;
8; 5; 2011; 10;45;00;696.6428102;
8; 5; 2011; 11;00;00;730.6355488;
8; 5; 2011; 11;15;00;748.9824;
8; 5; 2011; 11;30;00;498.0871233;
8; 5; 2011; 11;45;00;492.3363188;
8; 5; 2011; 12;00;00;516.6078266;
8; 5; 2011; 12;15;00;727.0929957;
8; 5; 2011; 12;30;00;566.3175037;
8; 5; 2011; 12;45;00;385.106766;
8; 5; 2011; 13;00;00;599.9867216;
8; 5; 2011; 13;15;00;561.6050325;
8; 5; 2011; 13;30;00;490.0767127;
8; 5; 2011; 13;45;00;778.9344005;
8; 5; 2011; 14;00;00;748.9906898;
8; 5; 2011; 14;15;00;747.3133361;
8; 5; 2011; 14;30;00;562.4600291;
8; 5; 2011; 14;45;00;241.9191172;
